latitude,longitude,country,type,iso_code,bcm_2024,avg_temp_k,detection_frequency_2024,clear_obs_2024
59.713969,-123.116928,Canada,upstream,CAN,0.00011528155926,1774.88,0.0153846,260
57.338181,-121.401175,Canada,upstream,CAN,0.0003488956286,1778.68,0.0271318,258
57.119376,-122.69362,Canada,upstream,CAN,0.0003279493278,1976.29,0.025,200
57.053968,-122.3708,Canada,upstream,CAN,0.0015476838898,1879.61,0.129412,255
57.233395,-122.218638,Canada,upstream,CAN,0.008328532161,1863.21,0.394636,261
57.034048,-122.300127,Canada,upstream,CAN,0.0018776732511,1918.39,0.136054,294
57.029715,-122.272734,Canada,upstream,CAN,0.0007341214653,1791.54,0.0384615,286
56.966616,-122.229706,Canada,upstream,CAN,0.002947657613,1763.75,0.204724,254
56.957402,-121.920812,Canada,upstream,CAN,0.0022882747563,1796.45,0.176,250
57.119271,-121.723331,Canada,upstream,CAN,0.0008471510624,1691.42,0.0380228,263
56.920137,-122.100459,Canada,upstream,CAN,0.0021630166994,1792.15,0.0642857,280
56.739839,-122.146861,Canada,upstream,CAN,0.0003033368373,1848.67,0.0168776,237
56.743542,-122.076166,Canada,upstream,CAN,0.00018187940684,1718.67,0.00436681,229
56.614334,-122.012537,Canada,upstream,CAN,0.0011944968526,1832.5,0.0405904,271
56.917612,-121.682202,Canada,upstream,CAN,0.0019082649477,1826.14,0.138577,267
56.683429,-121.767401,Canada,upstream,CAN,0.006464323131,1787.13,0.533937,221
57.032809,-121.481753,Canada,upstream,CAN,0.011729018505,1790.07,0.737991,229
56.948057,-121.438597,Canada,upstream,CAN,0.0012432316385,1897.14,0.125475,263
56.583993,-121.25134,Canada,upstream,CAN,0.007531862388,1805.74,0.545455,231
56.568652,-121.287192,Canada,upstream,CAN,0.0018522359413,1790.22,0.113537,229
56.30481,-121.842772,Canada,upstream,CAN,0.0023037584638,1839.42,0.053719,242
57.742977,-120.013902,Canada,upstream,CAN,0.00015398437035,1808.77,0.0114943,261
57.418642,-119.672699,Canada,upstream,CAN,0.00009451577941,1867.91,0.0116279,258
57.339921,-118.663004,Canada,upstream,CAN,0.00028898556854,1846,0.0260223,269
56.64483,-120.808288,Canada,upstream,CAN,0.003157061915,1880.69,0.305419,203
56.898309,-120.31815,Canada,upstream,CAN,0.0016277940974,1668.89,0.0378151,238
56.341048,-120.852008,Canada,upstream,CAN,0.00012762919224,1841.75,0.00540541,185
56.142353,-120.892852,Canada,upstream,CAN,0.00017478654792,1817.57,0.00803213,249
56.000959,-120.776771,Canada,upstream,CAN,0.0004356014553,1933.86,0.0185185,216
56.144732,-120.666317,Canada,upstream,CAN,0.016301276609,1740.39,0.895928,221
56.054601,-120.590617,Canada,upstream,CAN,0.004738630908,1666.64,0.20354,226
55.85542,-120.587746,Canada,upstream,CAN,0.00028011802724,1771,0.00888889,225
55.992907,-120.557028,Canada,upstream,CAN,0.000028968240876,1774.12,0.0041841,239
56.121682,-120.191888,Canada,upstream,CAN,0.0012751970555,1911,0.0297872,235
56.035718,-120.090606,Canada,upstream,CAN,0.0003560665665,1778.55,0.017316,231
56.07619,-119.955916,Canada,upstream,CAN,0.0002743654263,1800.93,0.0238095,210
55.957679,-120.209751,Canada,upstream,CAN,0.0017357426902,1829.26,0.173516,219
56.033746,-119.863423,Canada,upstream,CAN,0.0005437848721,2051.6,0.0560345,232
55.863283,-119.721048,Canada,upstream,CAN,0.0004514579459,1864.21,0.0566038,212
55.845097,-119.555451,Canada,upstream,CAN,0.0009692742189,1821.59,0.0673077,208
56.618303,-119.467554,Canada,upstream,CAN,0.0015070299848,1896.32,0.1,290
56.559816,-119.367414,Canada,upstream,CAN,0.000027183284946,1891.9,0.00358423,279
55.980985,-119.436849,Canada,upstream,CAN,0.0012532145938,1843.33,0.0901288,233
56.214206,-117.525023,Canada,upstream,CAN,0.0010019998786,1897.14,0.0807692,260
56.926374,-115.907829,Canada,upstream,CAN,0.0006032217618,1831.24,0.055,200
55.801311,-116.430393,Canada,upstream,CAN,0.007062537271,1911.18,0.465649,131
55.789329,-116.354803,Canada,upstream,CAN,0.02944722313,1853.13,0.938272,81
56.056523,-115.365269,Canada,upstream,CAN,0.00012078935618,1943.84,0.0132159,227
55.828335,-115.225564,Canada,upstream,CAN,0.0000466448523,1894,0.00549451,182
55.99606,-113.484136,Canada,upstream,CAN,0.00010582754502,1839.8,0.00578035,173
53.928151,-122.702653,Canada,refinery,CAN,0.004303854272,1986.7,0.246445,211
55.588617,-120.184377,Canada,upstream,CAN,0.0003220523101,1933.31,0.0309278,194
55.451116,-120.030675,Canada,upstream,CAN,0.00004323902371,1831.16,0.00952381,210
55.775959,-119.818694,Canada,upstream,CAN,0.0013182285535,1829.5,0.107143,224
55.769385,-119.771696,Canada,upstream,CAN,0.0023504179926,1784.74,0.262911,213
55.700987,-119.718628,Canada,upstream,CAN,0.0003203938656,1802.27,0.0131004,229
55.71365,-119.650834,Canada,upstream,CAN,0.00016549544283,1892.8,0.0139535,215
55.706095,-119.624435,Canada,upstream,CAN,0.0003516929695,1846.95,0.0163934,183
55.681061,-119.532118,Canada,upstream,CAN,0.0014885287889,1834.34,0.0745614,228
55.557549,-119.758069,Canada,upstream,CAN,0.011288840917,1802.59,0.719512,82
55.41429,-119.839218,Canada,upstream,CAN,0.005188671104,1880.31,0.216216,111
55.043141,-119.636551,Canada,upstream,CAN,0.001858162312,1578.88,0.302326,172
55.725318,-119.401377,Canada,upstream,CAN,0.004277818161,1831.42,0.286344,227
55.688639,-119.38422,Canada,upstream,CAN,0.0017810989458,1895.88,0.16087,230
55.672557,-119.51855,Canada,upstream,CAN,0.000537688254,1833.4,0.0135135,222
55.398127,-119.114926,Canada,upstream,CAN,0.00005814418358,1810,0.00793651,126
55.442567,-119.082801,Canada,upstream,CAN,0.000295760828,1787,0.0148515,202
55.405754,-118.858864,Canada,upstream,CAN,0.0003935004474,1918.5,0.0178571,112
55.304839,-119.228396,Canada,upstream,CAN,0.00016415841368,1869.5,0.012987,154
55.314665,-119.211127,Canada,upstream,CAN,0.0008975883223,1904.68,0.0615385,130
55.271709,-119.3202,Canada,upstream,CAN,0.0010890755531,1756.29,0.0555556,234
55.213537,-119.252382,Canada,upstream,CAN,0.00003797338904,1780.54,0.00411523,243
55.165148,-119.241356,Canada,upstream,CAN,0.00012242519887,1784.44,0.00649351,154
55.238541,-119.11843,Canada,upstream,CAN,0.00005900569413,1802.64,0.0164835,182
55.196548,-119.142977,Canada,upstream,CAN,0.0004609448355,1651.67,0.0188679,159
54.997255,-119.168764,Canada,upstream,CAN,0.0009613166206,1850.82,0.0514019,214
54.998822,-118.654446,Canada,upstream,CAN,0.03315597468,1751.24,0.923469,196
55.322058,-118.35486,Canada,upstream,CAN,0.00024361463644,1763.67,0.0225225,222
54.981155,-118.390484,Canada,upstream,CAN,0.003425113511,1790.11,0.0782609,230
54.955111,-119.191334,Canada,upstream,CAN,0.0015159444909,1856.32,0.151042,192
54.850727,-119.222832,Canada,upstream,CAN,0.00005115288604,1727.45,0.0041841,239
54.820345,-119.216819,Canada,upstream,CAN,0.000228454399,1890.67,0.0193237,207
54.776196,-119.196863,Canada,upstream,CAN,0.00004390240151,1813.11,0.00892857,224
54.800723,-119.106951,Canada,upstream,CAN,0.0013343727035,1838.37,0.0567686,229
54.805792,-119.057091,Canada,upstream,CAN,0.003723516109,1768.91,0.0742358,229
54.871793,-118.813345,Canada,upstream,CAN,0.0003865672688,1868.74,0.017316,231
54.956205,-118.59742,Canada,upstream,CAN,0.0014436275048,1832.33,0.0292887,239
54.611238,-118.661442,Canada,upstream,CAN,0.004185356211,1693.49,0.289855,138
54.708367,-118.62409,Canada,upstream,CAN,0.0008092827571,1722.95,0.0538117,223
54.69782,-118.612782,Canada,upstream,CAN,0.0007444302389,1772.2,0.0405405,222
54.712385,-118.599103,Canada,upstream,CAN,0.005955841112,1772.48,0.211055,199
54.577113,-118.60402,Canada,upstream,CAN,0.00022638442544,1846.32,0.010929,183
54.609581,-118.552312,Canada,upstream,CAN,0.006547626945,1756.12,0.33758,157
54.972818,-118.419617,Canada,upstream,CAN,0.007408755906,1851.46,0.110169,236
54.946628,-118.272071,Canada,upstream,CAN,0.00871079628,1773.16,0.56701,194
54.674861,-118.459723,Canada,upstream,CAN,0.008208478391,1776.23,0.414414,222
54.693934,-118.429543,Canada,upstream,CAN,0.004335056511,1869.43,0.215311,209
54.642268,-118.386534,Canada,upstream,CAN,0.001035603193,1824.67,0.121076,223
54.506899,-118.780609,Canada,upstream,CAN,0.00368879151,1843.73,0.320175,228
54.534064,-118.654421,Canada,upstream,CAN,0.0003927460753,1925.75,0.04,175
54.388608,-118.771942,Canada,upstream,CAN,0.0018085968362,1802.68,0.155172,232
54.458387,-118.699085,Canada,upstream,CAN,0.000028328727065,1884.11,0.00621118,161
54.444137,-118.73893,Canada,upstream,CAN,0.003085411242,1809.76,0.127273,220
54.410405,-118.699147,Canada,upstream,CAN,0.00003401807229,1741.62,0.00809717,247
54.534387,-118.648203,Canada,upstream,CAN,0.0007319405374,1827.66,0.0842697,178
54.508291,-118.586341,Canada,upstream,CAN,0.00320182524,1827.58,0.309353,139
54.543623,-118.561134,Canada,upstream,CAN,0.0010682965644,1895.2,0.114504,131
54.502706,-118.514282,Canada,upstream,CAN,0.0008716725586,1878.46,0.0807453,161
54.477318,-118.478113,Canada,upstream,CAN,0.00018535098615,1868.89,0.0150754,199
54.451033,-118.599991,Canada,upstream,CAN,0.0014023659927,1801.01,0.147059,136
54.302473,-118.647214,Canada,upstream,CAN,0.003965355476,1795.8,0.341232,211
54.228906,-118.627861,Canada,upstream,CAN,0.00015842283748,1756.38,0.0176211,227
54.372446,-118.465835,Canada,upstream,CAN,0.0011468862866,1833.19,0.0669456,239
54.376304,-118.412327,Canada,upstream,CAN,0.0024065820228,1867.32,0.0622407,241
54.459473,-118.234609,Canada,upstream,CAN,0.0003752105931,1826.45,0.03,200
54.351005,-118.416628,Canada,upstream,CAN,0.013636405798,1824.3,0.404651,215
54.327066,-118.384792,Canada,upstream,CAN,0.00014226489157,1841.7,0.00904977,221
54.174245,-118.328494,Canada,upstream,CAN,0.000711957015,1881.25,0.0353982,226
55.410457,-118.046029,Canada,upstream,CAN,0.0003900015698,1949.66,0.0434783,230
54.543405,-117.882989,Canada,upstream,CAN,0.0009676245803,1816.17,0.0745614,228
54.356883,-117.950278,Canada,upstream,CAN,0.0010486036367,1779,0.0785124,242
54.171815,-118.065415,Canada,upstream,CAN,0.0009041868767,1864.37,0.0663717,226
54.506667,-117.670893,Canada,upstream,CAN,0.0005328068501,1930.18,0.0357143,224
54.484957,-117.54432,Canada,upstream,CAN,0.0007663716064,1788.97,0.079602,201
54.481764,-117.440817,Canada,upstream,CAN,0.0025611872091,1778.17,0.242991,214
54.456859,-117.563678,Canada,upstream,CAN,0.003631787984,1853.54,0.238298,235
54.347495,-117.751063,Canada,upstream,CAN,0.0003220963396,1775,0.0300429,233
54.706724,-117.147718,Canada,upstream,CAN,0.003949504856,1789.78,0.239024,205
54.637405,-117.244389,Canada,upstream,CAN,0.0008913185215,1848.5,0.0530973,226
54.660514,-116.876189,Canada,upstream,CAN,0.0014744041253,1892.39,0.1,130
54.405291,-116.947286,Canada,upstream,CAN,0.0024712437465,1808.2,0.021164,189
54.204018,-116.811973,Canada,upstream,CAN,0.003122454728,1833.67,0.294686,207
55.765322,-116.356708,Canada,upstream,CAN,0.014556857172,1820.87,0.805825,103
55.748198,-115.340584,Canada,upstream,CAN,0.0005007445682,1901.26,0.0645161,186
55.626489,-115.354865,Canada,upstream,CAN,0.004182597029,1954.56,0.348039,204
54.71516,-116.253729,Canada,upstream,CAN,0.008141553551,1903.85,0.598174,219
54.613153,-116.292226,Canada,upstream,CAN,0.0006150099266,1876,0.0608696,230
54.616865,-116.235289,Canada,upstream,CAN,0.005225039471,1850,0.283582,67
54.537814,-116.591252,Canada,upstream,CAN,0.00020833908163,1240.33,0.00884956,226
54.222624,-116.667761,Canada,upstream,CAN,0.0011728431445,1868.09,0.113445,238
54.180823,-116.684614,Canada,upstream,CAN,0.0017244799441,1858.18,0.168142,226
54.275153,-116.468893,Canada,upstream,CAN,0.00009272289817,1763.97,0.00833333,240
54.324759,-116.451813,Canada,upstream,CAN,0.000693053683,1874.11,0.0506912,217
54.284396,-116.421993,Canada,upstream,CAN,0.004717085806,1724.73,0.104348,230
54.526072,-116.232562,Canada,upstream,CAN,0.00022357123392,1920.47,0.0210526,190
54.50198,-116.26532,Canada,upstream,CAN,0.0006382780497,1826.46,0.0639269,219
54.972622,-115.328146,Canada,upstream,CAN,0.0024336836477,1966.17,0.246862,239
54.633233,-115.503176,Canada,upstream,CAN,0.00459433156,1775.48,0.441667,120
54.572505,-115.525781,Canada,upstream,CAN,0.00009268092338,1914.06,0.00862069,232
54.51107,-115.501726,Canada,upstream,CAN,0.001338027152,1826.31,0.0798319,238
54.019119,-117.82276,Canada,upstream,CAN,0.00010709001755,1792.58,0.00947867,211
54.034322,-117.757513,Canada,upstream,CAN,0.0007650536567,1850.73,0.0995261,211
54.111987,-117.514378,Canada,upstream,CAN,0.00020586286255,1846,0.0222222,225
53.910453,-117.575416,Canada,upstream,CAN,0.0016871341222,1770.31,0.100437,229
53.754213,-117.509432,Canada,upstream,CAN,0.0019421882098,1768.56,0.178899,218
54.101633,-116.616224,Canada,upstream,CAN,0.010282385253,1824.35,0.79602,201
53.374881,-116.089036,Canada,upstream,CAN,0.00020663836881,1827.77,0.0218579,183
53.386285,-115.606438,Canada,upstream,CAN,0.0016259830173,1894.15,0.127119,236
53.177543,-116.051107,Canada,upstream,CAN,0.00022102632882,1977.14,0.0357143,196
53.179475,-115.751144,Canada,upstream,CAN,0.013236236349,1822.61,0.644444,180
53.235468,-115.526149,Canada,upstream,CAN,0.00019594272267,1845.2,0.0127119,236
53.251165,-115.393834,Canada,upstream,CAN,0.0003961304762,1873.67,0.0165975,241
52.915727,-115.588005,Canada,upstream,CAN,0.0004197948648,1745.75,0.0204082,196
52.774558,-115.530399,Canada,upstream,CAN,0.0009893193826,1895.4,0.0202429,247
55.625593,-115.262086,Canada,upstream,CAN,0.0011713931063,1846.67,0.11828,186
55.604418,-114.993695,Canada,upstream,CAN,0.0010281739487,1826.91,0.0555556,162
55.634495,-114.91844,Canada,upstream,CAN,0.005263491901,1837.8,0.211982,217
55.621933,-114.706887,Canada,upstream,CAN,0.0027519053913,1979.86,0.173077,208
55.59128,-114.686629,Canada,upstream,CAN,0.004200032711,1875.59,0.193237,207
55.585933,-114.618937,Canada,upstream,CAN,0.009680061693,1883.63,0.71123,187
55.515353,-114.683007,Canada,upstream,CAN,0.004016253578,1913.83,0.352657,207
55.559441,-114.385967,Canada,upstream,CAN,0.0013030207642,1921.75,0.118227,203
55.534281,-114.24824,Canada,upstream,CAN,0.021412309028,1868.73,0.92973,185
55.499396,-114.238355,Canada,upstream,CAN,0.010876548679,1932.42,0.688776,196
55.527319,-114.172891,Canada,upstream,CAN,0.00883789477,1939.35,0.621891,201
55.503677,-114.192902,Canada,upstream,CAN,0.0005042816047,1883.86,0.0488889,225
55.485766,-114.166532,Canada,upstream,CAN,0.0018961304175,1904.48,0.14486,214
55.527477,-113.912218,Canada,upstream,CAN,0.006063684034,1904.01,0.428571,196
54.9084,-115.206772,Canada,upstream,CAN,0.0003496323889,1924.12,0.00819672,244
54.826499,-115.12228,Canada,upstream,CAN,0.00008126847698,1897.17,0.00454545,220
54.44524,-114.050541,Canada,upstream,CAN,0.020196419709,1924.65,0.909091,165
55.522852,-113.881095,Canada,upstream,CAN,0.005421645865,1864.09,0.330233,215
55.471946,-113.826187,Canada,upstream,CAN,0.0002519808285,1767.54,0.02,200
55.398596,-113.85523,Canada,upstream,CAN,0.007569815817,1919.47,0.522222,90
55.0704,-113.458822,Canada,upstream,CAN,0.009229581202,1926.95,0.666667,111
54.507965,-113.385479,Canada,upstream,CAN,0.0018518837053,1873.15,0.171053,228
54.487874,-113.422092,Canada,upstream,CAN,0.0000018206110191,1729.8,0.00411523,243
54.468009,-113.48797,Canada,upstream,CAN,0.004227448413,1900.71,0.235294,204
54.442709,-113.179119,Canada,upstream,CAN,0.0016321001825,1899.59,0.185841,226
54.447374,-113.147762,Canada,upstream,CAN,0.003348825064,1990.17,0.341121,214
54.465483,-113.110363,Canada,upstream,CAN,0.0020655676747,2008.12,0.24,225
53.523067,-114.876676,Canada,upstream,CAN,0.000015164699096,1920.27,0.00653595,153
53.178492,-115.27541,Canada,upstream,CAN,0.0015771454959,1850.72,0.12605,238
53.035626,-115.292268,Canada,upstream,CAN,0.001066599961,1890.17,0.0379747,237
53.176055,-114.851452,Canada,upstream,CAN,0.00016006866019,1921,0.0138889,216
53.19443,-114.846864,Canada,upstream,CAN,0.0020605659235,1858.91,0.140187,214
53.274661,-114.724123,Canada,upstream,CAN,0.0011001298929,1875.38,0.0982143,224
52.651445,-115.080167,Canada,upstream,CAN,0.0006366225405,1878.33,0.00884956,226
52.759178,-114.112483,Canada,upstream,CAN,0.0014369262149,1871.3,0.116183,241
53.951601,-113.089292,Canada,upstream,CAN,0.00004947272032,1501.68,0.0324074,216
53.81656,-113.132613,Canada,refinery,CAN,0.014349683698,1862.97,0.661157,242
53.842848,-113.088663,Canada,refinery,CAN,0.0022442599328,1776.21,0.278226,248
53.748164,-113.141128,Canada,refinery,CAN,0.0018333238034,1443.82,0.36,250
52.439771,-115.197147,Canada,upstream,CAN,0.0012721678259,1793.55,0.0825688,218
52.45857,-114.424682,Canada,upstream,CAN,0.00005844417124,1808.5,0.00485437,206
51.868688,-114.415808,Canada,upstream,CAN,0.0013069188426,1810.44,0.0381356,236
51.137925,-114.58107,Canada,upstream,CAN,0.00016985671157,1737.31,0.0204082,245
50.751296,-114.50132,Canada,upstream,CAN,0.00003800215498,1851.12,0.00732601,273
52.359328,-113.704502,Canada,upstream,CAN,0.007691102413,1884.12,0.621359,206
52.307799,-113.558023,Canada,upstream,CAN,0.016413434422,1759.66,0.783898,236
51.717369,-113.505998,Canada,upstream,CAN,0.0001112508053,1884,0.00420168,238
52.279221,-112.803722,Canada,upstream,CAN,0.0020429805412,1908.65,0.225962,208
52.093142,-112.764431,Canada,upstream,CAN,0.00027069365953,1942.77,0.03125,224
51.403252,-112.91357,Canada,upstream,CAN,0.0017081831585,1871.56,0.10917,229
51.56689,-112.546999,Canada,upstream,CAN,0.000487700095,1697.5,0.0969163,227
47.248668,-123.100057,United States,upstream,USA,0.00011388729176,1644.31,0.015625,192
57.341786,-111.746089,Canada,upstream,CAN,0.011145745042,1501.95,0.781955,266
57.042711,-111.914436,Canada,upstream,CAN,0.00004325399374,1725.69,0.00423729,236
57.042475,-111.63405,Canada,refinery,CAN,0.027639606684,1486.82,0.869565,92
55.98019,-111.975128,Canada,upstream,CAN,0.00004189142748,1810,0.00555556,180
56.115273,-111.826795,Canada,upstream,CAN,0.0012089179815,1796.5,0.0779221,231
56.316396,-111.634206,Canada,upstream,CAN,0.003505540731,1817.18,0.287805,205
56.11752,-111.714488,Canada,upstream,CAN,0.0003823609839,1798,0.0132159,227
57.214897,-110.848344,Canada,upstream,CAN,0.0018338257397,1923.58,0.214912,228
56.410604,-110.942087,Canada,upstream,CAN,0.00647879416,1810.06,0.282723,191
55.662732,-111.262338,Canada,upstream,CAN,0.00003283543992,1818,0.00823045,243
55.580971,-110.989843,Canada,upstream,CAN,0.00013945639653,1816.89,0.00526316,190
55.582667,-110.881797,Canada,upstream,CAN,0.003370516931,1763.43,0.0465116,172
54.633601,-110.551623,Canada,upstream,CAN,0.00003364558272,1815.92,0.00546448,183
54.7294,-110.342204,Canada,upstream,CAN,0.000401959982,1836.54,0.0103093,194
53.261519,-109.942486,Canada,refinery,CAN,0.010852860808,1723.1,0.642857,224
53.509856,-109.567223,Canada,upstream,CAN,0.0006498049728,1876.75,0.0515021,233
53.529755,-109.350262,Canada,upstream,CAN,0.001907974353,1955.57,0.176796,181
53.398884,-109.43562,Canada,upstream,CAN,0.000821355646,1847,0.0900474,211
53.598118,-109.047327,Canada,upstream,CAN,0.00017460573344,1791.31,0.00985222,203
52.357691,-110.328551,Canada,upstream,CAN,0.0003606955346,1904.15,0.0297872,235
52.418077,-109.97661,Canada,upstream,CAN,0.0011446349115,2007.75,0.117925,212
51.899995,-110.047588,Canada,upstream,CAN,0.0010517972431,2028.83,0.0757576,198
51.898768,-110.031163,Canada,upstream,CAN,0.008004034746,1849.88,0.521978,182
50.623622,-111.933393,Canada,upstream,CAN,0.0026405694623,1871.67,0.284519,239
50.684356,-111.55089,Canada,upstream,CAN,0.0004529285312,1963,0.0413223,242
50.680002,-110.036422,Canada,upstream,CAN,0.018630730689,1787.77,0.883817,241
51.837194,-109.300848,Canada,upstream,CAN,0.00003100087742,1363.2,0.00413223,242
51.858034,-109.042021,Canada,upstream,CAN,0.001393210792,1808.33,0.148594,249
51.769225,-109.187648,Canada,upstream,CAN,0.0028821387817,1865.9,0.0675105,237
51.664191,-109.239831,Canada,upstream,CAN,0.0003207842605,1804.86,0.0215517,232
51.643097,-109.030044,Canada,upstream,CAN,0.000343899748,1985.5,0.0230415,217
51.645267,-108.931231,Canada,upstream,CAN,0.0009359937875,1909.48,0.0555556,234
51.54767,-109.663788,Canada,upstream,CAN,0.00008284033013,1905.1,0.0132159,227
51.587829,-109.522137,Canada,upstream,CAN,0.00022054464609,1818.78,0.0176991,226
51.404857,-109.304044,Canada,upstream,CAN,0.000870199038,1916.69,0.10177,226
51.61184,-109.006349,Canada,upstream,CAN,0.0027436689395,1822.96,0.0478469,209
50.157829,-108.551847,Canada,upstream,CAN,0.00019289646833,1762.6,0.0165975,241
49.952396,-108.528061,Canada,upstream,CAN,0.0017033399135,1893.78,0.178723,235
49.977991,-108.42601,Canada,upstream,CAN,0.0025399385724,1893.38,0.268722,227
49.698246,-108.645522,Canada,upstream,CAN,0.002297136427,1925.06,0.255814,258
50.534425,-108.281242,Canada,upstream,CAN,0.0007046275709,1914.04,0.0905172,232
49.297539,-104.292697,Canada,upstream,CAN,0.0004252574581,1955.36,0.0415094,265
49.253207,-104.155184,Canada,upstream,CAN,0.0009224620545,1945.62,0.0574713,261
49.860353,-102.77577,Canada,upstream,CAN,0.0014192733207,1948.72,0.150735,272
49.459651,-103.901961,Canada,upstream,CAN,0.0004058844781,1791.63,0.0290909,275
49.57561,-103.425655,Canada,upstream,CAN,0.00467475878,1736.05,0.225,240
49.416933,-103.50109,Canada,upstream,CAN,0.0005236457788,2003.77,0.0585938,256
49.456813,-103.363284,Canada,upstream,CAN,0.00027501265995,1813.83,0.0301887,265
49.089931,-103.984111,Canada,upstream,CAN,0.00019074988344,1880.63,0.0113208,265
49.148715,-103.812644,Canada,upstream,CAN,0.0014259481929,1870.55,0.102273,264
49.356866,-103.525455,Canada,upstream,CAN,0.0004793432959,1956.09,0.0572519,262
49.031118,-103.6477,Canada,upstream,CAN,0.00003791438951,1735.56,0.00367647,272
49.723097,-103.317695,Canada,upstream,CAN,0.0003718526099,1853.5,0.0242915,247
49.66857,-103.33711,Canada,upstream,CAN,0.0003635721286,1919.02,0.0239044,251
49.82768,-102.815892,Canada,upstream,CAN,0.0018087436012,1826.89,0.135338,266
49.686815,-102.766314,Canada,upstream,CAN,0.0006097058395,1796.52,0.0260223,269
49.624846,-102.794437,Canada,upstream,CAN,0.0009930002488,1830.61,0.0318725,251
49.467109,-102.923395,Canada,upstream,CAN,0.004428839346,1920.05,0.293651,252
49.525636,-102.684147,Canada,upstream,CAN,0.000007903735545,1900.93,0.00381679,262
49.478744,-102.70387,Canada,upstream,CAN,0.00011605677199,1951.65,0.0199203,251
49.376035,-103.110955,Canada,upstream,CAN,0.0011630862073,1949.17,0.119522,251
49.022395,-103.251887,Canada,upstream,CAN,0.0006366049287,1937.93,0.0742188,256
49.318022,-102.767466,Canada,upstream,CAN,0.004966498247,1866.27,0.299611,257
49.376419,-102.722554,Canada,upstream,CAN,0.0006211593801,1893.6,0.0367647,272
49.327869,-102.736895,Canada,upstream,CAN,0.0013126426776,1935.43,0.134921,252
49.29461,-102.73687,Canada,upstream,CAN,0.003422589153,1903.48,0.289256,242
49.042873,-102.7448,Canada,upstream,CAN,0.000579369514,1890.03,0.0385965,285
49.917461,-102.534268,Canada,upstream,CAN,0.00026178355638,1963.67,0.032967,273
49.852128,-102.312971,Canada,upstream,CAN,0.0003862385152,1908.27,0.0310078,258
49.853954,-101.302017,Canada,upstream,CAN,0.0024911832394,1996.31,0.143478,230
49.688295,-102.45518,Canada,upstream,CAN,0.0010104007072,2017.44,0.104869,267
49.456026,-102.613169,Canada,upstream,CAN,0.00011315317323,1861.43,0.00743494,269
49.488536,-102.501973,Canada,upstream,CAN,0.0005159817105,1953.95,0.0607287,247
49.565374,-102.163288,Canada,upstream,CAN,0.0000371961216,1812.81,0.00377358,265
49.315502,-102.632012,Canada,upstream,CAN,0.0023018710659,1794.14,0.0801527,262
49.339099,-102.442791,Canada,upstream,CAN,0.00026129482893,1971.42,0.0143885,278
49.286629,-102.368314,Canada,upstream,CAN,0.003941726311,1851.68,0.333333,264
49.145345,-102.526316,Canada,upstream,CAN,0.000481036964,1887.7,0.0258303,271
49.072098,-102.538164,Canada,upstream,CAN,0.0008784032015,1865.44,0.0690909,275
49.01614,-102.480788,Canada,upstream,CAN,0.01075317802,1816.12,0.686047,258
48.934122,-102.51397,United States,upstream,USA,0.00013696373977,2049.33,0.0109091,275
49.057187,-102.403926,Canada,upstream,CAN,0.0007283007654,1916.03,0.0477941,272
49.105294,-102.322407,Canada,upstream,CAN,0.0006187788518,1864.35,0.0321429,280
49.347469,-102.281317,Canada,upstream,CAN,0.0021061012324,1944.87,0.205993,267
49.291123,-102.174373,Canada,upstream,CAN,0.0028556623757,1929.86,0.279693,261
49.207132,-102.044951,Canada,upstream,CAN,0.0008054551259,1846.84,0.0639098,266
49.048638,-102.250309,Canada,upstream,CAN,0.0015982855265,1863.48,0.062963,270
49.133451,-102.159092,Canada,upstream,CAN,0.0005979235453,1943.43,0.026936,297
49.056459,-102.122949,Canada,upstream,CAN,0.0013836358434,1893.83,0.144981,269
49.141434,-102.037109,Canada,upstream,CAN,0.0003632110867,1690.25,0.0282686,283
49.077661,-101.975266,Canada,upstream,CAN,0.0021899040474,1999.18,0.191781,292
49.754885,-101.892788,Canada,upstream,CAN,0.004333060507,1852.25,0.393939,231
49.714821,-101.892494,Canada,upstream,CAN,0.0005534420091,1983.97,0.0462185,238
49.389286,-101.756994,Canada,upstream,CAN,0.00993951286,1803.5,0.624454,229
49.388421,-101.697443,Canada,upstream,CAN,0.000670950874,1813.11,0.0787402,254
49.774923,-101.351877,Canada,upstream,CAN,0.0009197909315,2012.69,0.0585774,239
49.623784,-101.362866,Canada,upstream,CAN,0.00019627147627,1919.74,0.0196078,255
49.663355,-101.323893,Canada,upstream,CAN,0.0010585719155,1941.58,0.0622568,257
49.239043,-101.866945,Canada,upstream,CAN,0.000374896516,1876.6,0.0410448,268
49.179588,-101.923345,Canada,upstream,CAN,0.0007422962758,1915,0.0866426,277
49.017058,-101.880375,Canada,upstream,CAN,0.003532780315,1962.07,0.271375,269
49.163111,-101.555913,Canada,upstream,CAN,0.00009406873322,1901.41,0.0112782,266
49.117136,-101.307409,Canada,upstream,CAN,0.0014062259122,1845.58,0.0866142,254
42.434713,-110.492851,United States,upstream,USA,0.00016914842368,1658.14,0.0110701,271
41.574583,-110.909362,United States,upstream,USA,0.011189833248,1838.12,0.44186,258
41.791795,-110.333796,United States,upstream,USA,0.00017075872926,1958.14,0.013468,297
41.885576,-110.089069,United States,upstream,USA,0.0021226710009,1512.14,0.0912162,296
41.084793,-108.659958,United States,upstream,USA,0.0012308123842,1877.57,0.0239726,292
